chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r2400_c4400,2400,4400,3d,weibull,0.9791172184980296,3.1525131438802116,0.17926373837046886,0.1072040393928687,0.5980241200332406,0.6509677743452962,0.17295176285095698,237488.6466514583,,True,89.59862359272165,27938,1.2047729674693712,14.169124942417213,-165.97175371354908,-77.9321144564892,0.1,2.915571993467037,0.02732179216538612,0.22006548532432788,0.15439874188988684,0.7856737491480379,0.07210977970802476,0.05433588054420465,2.86072916111448,52.410592138501954,1.4242747505766067,309.8959699592369,17.61522840420472,3.622451616446641,90.40137640727835
r2400_c4400,2400,4400,2d,weibull,,0.3868043378047101,,,,0.6746552103739613,0.18253711515122528,60126.954868084846,,True,,15220,,14.202562186127063,,,0.1,1.9875921761959827,,,,,0.03799211430586777,0.0521923366358895,,,1.4713351098792964,,,,
r2400_c4800,2400,4800,3d,powerlaw,0.9805610301963005,nan,0.229982931099794,0.18470616069345033,0.8031298662477816,0.42656220617523716,0.22755455468972274,208308.17560195253,,True,88.3631831882484,27938,1.250511333646723,8.8357682191724,-170.91750142601148,-73.57802542980421,0.1,2.730583748641553,0.01865056257196171,0.03482139538555721,0.04852934906686065,0.18308684609762008,0.024308076796137577,0.034610815263046525,2.5452908711866873,0.29015433149536135,1.849646650213638,1.7560690354501856,21.84522167503592,2.5452908711866873,88.3631831882484
r2400_c4800,2400,4800,2d,powerlaw,,nan,,,,0.4463383631887753,0.2371848175735446,176629.59729255614,,True,,15220,,8.715154044923977,,,0.1,3.4066256584259835,,,,,0.022677821684320903,0.034111438377483164,,,1.5713609058272913,,,,
r2400_c4800,2400,4800,3d,weibull,0.9203817583692898,0.7040546268599086,0.2822071926958554,0.004961655188137116,0.01758160428421279,0.5171645669806301,0.2413228947902673,332069.05626141327,,True,85.96159051064545,27938,-2.7757883827252545,8.940778611609648,-91.73665296249204,-89.28128184541166,0.1,3.447597423242555,0.04630125786784548,0.43315115875683907,0.38321636078129695,1.5249964065871968,0.09359822200692212,0.03324527586213948,4.117216432549794,16.37742717602758,1.7244036499579811,625.8953706526568,34.6023882732314,4.225634986859783,85.96159051064545
r2400_c4800,2400,4800,2d,weibull,,0.23513001964853267,,,,0.5298442409282511,0.24177234449940382,168250.17950021246,,True,,15220,,8.892879950478275,,,0.1,3.324837635471522,,,,,0.04822357514761314,0.02934048485892816,,,1.4902276949045117,,,,
r2400_c5200,2400,5200,3d,powerlaw,0.9795814612849165,nan,0.20129333786817122,0.14324610383168698,0.7116286378315219,0.387620904246276,0.1672835542361478,509882.82990742766,,True,89.32908509611637,27938,1.2627929627046033,6.15835480145121,-173.61089614836743,-133.0599024258214,0.1,4.272061904766301,0.009983166870576828,0.028672218960096328,0.019839101528178405,0.09162897690534895,0.03288915903009554,0.03259853205875138,1.810730249844032,0.22974729371632407,0.9410987987237774,1.219375778564716,17.71157615772973,2.031962913942249,90.67091490388363
r2400_c5200,2400,5200,2d,powerlaw,,nan,,,,0.37776936818589335,0.16693328523420248,332313.7396457726,,True,,15220,,6.297044638091588,,,0.1,4.672688418834707,,,,,0.04351141114173137,0.025264685324367226,,,0.9466869090077709,,,,
r2400_c5200,2400,5200,3d,weibull,0.9671370186191007,0.32312826283075546,0.24204210752761005,0.16308097597767296,0.6737710956308299,0.44656800931769475,0.19314536073686936,489946.37445842073,,True,88.67808662843939,27938,1.0237787234335984,6.158596378638973,-173.32190186027435,-134.41400164744303,0.1,4.187710179306418,0.013269858612020053,0.030411531151210692,0.020690239394758652,0.08387553002739936,0.055455385243685956,0.03039816464114595,2.254034144062677,0.21153882938438076,0.9186999526245248,1.3761674929259724,13.95188407064553,2.254034144062677,91.32191337156061
r2400_c5200,2400,5200,2d,weibull,,0.3018948944301396,,,,0.42805457472039987,0.18203089736623515,322861.8857714571,,True,,15220,,6.340150273010056,,,0.1,4.605757450546286,,,,,0.05358802937838592,0.024947102933805868,,,0.9411511692694198,,,,
r2400_c5600,2400,5600,3d,powerlaw,0.9863083228117634,nan,0.15133767848594082,0.09663998258255058,0.6385718583064453,0.41932669254854343,0.2137295312244063,49283.58432194083,,True,80.56746278649675,12001,1.439720590091981,2.987953349104567,178.44231051755867,-55.80503188250549,0.1,2.0264804814176243,0.02066053445707398,0.10722551995085129,0.07154356505758835,0.16211723607851647,0.05065136693766522,0.03263502574857568,3.5368057786018396,0.7773943394375065,2.2144597017115593,335.97578347201693,17.383383171509067,3.5368057786018396,99.43253721350325
r2400_c5600,2400,5600,2d,powerlaw,,nan,,,,0.4102235140432916,0.21461078022267702,47078.87061473432,,True,,9132,,2.9709056929909936,,,0.1,2.27054475390675,,,,,0.0483662785189619,0.03127051949792414,,,2.242984000949568,,,,
r2400_c5600,2400,5600,3d,weibull,0.9859389339661037,0.7846340221483369,0.15322872597253318,0.09773582677577283,0.6378427162103556,0.4209411501343721,0.2141885512221343,49251.923962437344,,True,80.55431441860335,12001,1.4261599805586247,2.9928941175537185,178.43025543480334,-55.61196658342501,0.1,2.025829459288204,0.022432138565290655,0.11256048997656896,0.07474430765872599,0.1617301243273962,0.04659713118076862,0.031866658625756376,3.489294348065938,0.794104730848965,2.213975712222536,335.98773539997796,17.0575437670272,3.489294348065938,99.44568558139665
r2400_c5600,2400,5600,2d,weibull,,0.4639272155620481,,,,0.411289504487495,0.2149137421780904,47068.44582843035,,True,,9132,,2.9714662097651012,,,0.1,2.270293353926121,,,,,0.04689493832470122,0.03070682097810761,,,2.243844872072184,,,,
r2400_c800,2400,800,3d,powerlaw,0.9819701373090817,nan,0.1524031439921926,0.07274802122396985,0.4773393731804944,0.4134079890125548,0.10205441832847056,316121.75028746866,,True,82.31992114957895,27938,1.1416984391737377,171.63474717865304,173.59855480370157,161.35860983601887,0.1,3.3637950908326824,0.07105936631349152,0.23496659475510623,0.12195807157453867,0.060513084051733126,0.039787752627653744,0.093439077300638,3.1332914803279337,1.3858374334952435,1.422308772096933,1.8975161070285647,4.296197174238195,3.1332914803279337,82.31992114957895
r2400_c800,2400,800,2d,powerlaw,,nan,,,,0.44650186919147933,0.1311356290474972,172491.4932020466,,True,,15220,,171.4096555032291,,,0.1,3.3664836894222874,,,,,0.04228509804591331,0.10291716067628633,,,1.3732082504978698,,,,
r2400_c800,2400,800,3d,weibull,0.9636199225887803,0.5075326835008773,0.21470989144667935,0.10043522511426958,0.46777176606794324,0.526815673067738,0.12776386812996093,301826.56683821825,,True,81.56183899458313,27938,0.7786927227840237,171.5592726208438,173.80582861539972,160.94434759167368,0.1,3.286859010034355,0.09387708148382115,0.2405344148189301,0.12295774026078535,0.06159417111175827,0.13111041867515894,0.10293515020896393,3.016421837144302,1.066121078848506,1.3663861669344803,1.8005939050030801,269.77250157427443,3.016421837144302,81.56183899458313
r2400_c800,2400,800,2d,weibull,,0.4010939010881069,,,,0.5012742985686075,0.14547231309923678,164876.65667930178,,True,,15220,,171.37397215097428,,,0.1,3.2913363026260853,,,,,0.08606387863331316,0.10086628948847316,,,1.343600887106493,,,,
r2800_c1200,2800,1200,3d,powerlaw,0.9971724720052823,nan,0.06482960994124916,0.03713825788814026,0.5728594992596167,0.6091680147869364,0.16449608279507819,355788.9548869543,,True,75.2865701607984,27938,2.178878042128501,177.27426208549883,-178.8522227748251,-22.146542180497036,0.1,3.5686057782386102,0.021369081609256022,0.15661099932816097,0.0997469609311516,0.09351067301052789,0.03777047230842615,0.09308031870788137,3.553247637320992,1.835544664459593,0.8431846771176212,1.5886989150793265,10.63926852426284,3.553247637320992,75.2865701607984
r2800_c1200,2800,1200,2d,powerlaw,,nan,,,,0.6133185076071651,0.16286463292267706,267566.25676312763,,True,,15220,,177.53455439094745,,,0.1,4.192840534205632,,,,,0.03632670849528061,0.11226789175766627,,,0.779543133102778,,,,
r2800_c1200,2800,1200,3d,weibull,0.9870517633750919,0.5608946698943852,0.13318751628112238,0.06966722633383637,0.5230762482783141,0.8721155288651665,0.18068999834543525,307720.40448474797,,True,73.01532277408604,27938,1.3679692115447164,177.22806693373713,-178.24043823237318,-20.563552176953603,0.1,3.31879548664358,0.03067855336575376,0.14229009150994432,0.08521671515829135,0.09036497267581625,0.11150901074668483,0.08588486586421115,2.9970594461340196,0.8991034325285285,0.8206369041909038,1.7447348835790222,9.684579246104036,2.9970594461340196,73.01532277408604
r2800_c1200,2800,1200,2d,weibull,,0.19451719711849885,,,,0.9076824331769441,0.18535879022698967,227890.89523964206,,True,,15220,,177.55826271617073,,,0.1,3.8695116721352836,,,,,0.13077728986008968,0.08816150665142056,,,0.7163214844836415,,,,
r2800_c1600,2800,1600,3d,powerlaw,0.9878887091893868,nan,0.16186760682401166,0.11942599991078963,0.7378004917354088,0.6151499296038055,0.27311833876007824,402363.6774425999,,True,73.13199111505884,27938,1.5168946923699744,12.57241025081523,-171.64973500013593,-147.9101378105522,0.1,3.79499954252454,0.02326319569089682,0.14346218199316246,0.12032361834384349,0.09375637104208064,0.03782063526742048,0.07147587771356491,1.71451485885362,0.6725901086366619,1.5499470777744995,2.1190882932342783,9.758463899543798,1.71451485885362,73.13199111505884
r2800_c1600,2800,1600,2d,powerlaw,,nan,,,,0.6220430385237148,0.28383641478036026,285805.67771865905,,True,,15220,,12.560612410177242,,,0.1,4.333393223303187,,,,,0.031449910202461344,0.06942128736591104,,,1.6225594239188923,,,,
r2800_c1600,2800,1600,3d,weibull,0.9822130566781546,0.38899432714853294,0.1847892452075888,0.1290596298336029,0.6984152659350911,0.8152321138147937,0.27890923943358065,373152.7550218501,,True,71.66275827645876,27938,1.329597902141908,12.703066443890435,-172.031126120989,-151.56850971951533,0.1,3.6546489741911143,0.023841098503578545,0.11073858316927188,0.08318664699263463,0.0933535748549971,0.15560811358863555,0.05324935053600696,1.956077141165648,0.546202676354161,1.37941722883807,1.862824668924191,161.85686704217434,1.956077141165648,71.66275827645876
r2800_c1600,2800,1600,2d,weibull,,0.12304138589560094,,,,0.950040411947453,0.2817870140385508,252408.36352470357,,True,,15220,,12.435846124876313,,,0.1,4.072344821748398,,,,,0.1298485263038668,0.05085121216949224,,,1.3657883166807334,,,,
r2800_c2000,2800,2000,3d,powerlaw,0.9103755523618227,nan,0.4264519984341387,0.31830390024919325,0.7464003016000688,0.6496914521399741,0.3808869672432408,896467.6815058333,,True,74.73414832996369,27938,0.5597622406421614,16.28543555483646,-166.75014231659114,-156.8117770229141,0.1,5.664605402587282,0.03619807128261442,0.07980772580969002,0.09683582368398942,0.13626602340808325,0.06382454043385655,0.06813607786993695,15.504697378995948,0.18198650608485573,4.23419868859697,4.622488425557114,159.93158191566408,15.504697378995948,74.73414832996369
r2800_c2000,2800,2000,2d,powerlaw,,nan,,,,0.7191472077940152,0.43261113254783085,397674.7038895223,,True,,15220,,16.30793859257234,,,0.1,5.111597593054394,,,,,0.054159555911790835,0.06571495993420572,,,3.792741893372161,,,,
r2800_c2000,2800,2000,3d,weibull,0.9496154833268415,0.15401740134947906,0.37108559873099856,0.30323755214447173,0.8171633530954939,0.807405149376648,0.4059925327940102,799791.2512928927,,True,77.94869471667047,27938,0.789406257126509,15.566086063424425,-167.2489116288036,-122.21419821100083,0.1,5.350454412487315,0.04201183657340723,0.0544488483776748,0.08312023714574052,0.1944659059142662,0.39903312968653054,0.06586044536362724,19.123458241377364,0.2960493458408957,3.7448330730333317,4.3579160206243825,130.80291776306973,19.123458241377364,77.94869471667047
r2800_c2000,2800,2000,2d,weibull,,0.10539131270565337,,,,1.0279791146759747,0.41167337142950056,374853.98180421296,,True,,15220,,15.801114424521801,,,0.1,4.962765311835293,,,,,0.07116587228207305,0.05722058033204726,,,3.5174744717211546,,,,
r2800_c2400,2800,2400,3d,powerlaw,0.9521126869576432,nan,0.4021504785507735,0.3457792033890282,0.8598254181745847,0.7335264469559479,0.5906627678436598,156721.67703562745,,True,58.12912007758786,27938,0.7599030231871007,171.63279913670888,164.95691817473127,-140.13352420111704,0.1,2.3684644944973807,0.0746172436294994,0.14070152176097409,0.126698833147092,0.17009472923990665,0.05769978057685071,0.15846739095410992,4.675325533939252,0.4101510288768773,10.37206392577859,5.5388604855378905,38.75443405642936,4.675325533939252,58.12912007758786
r2800_c2400,2800,2400,2d,powerlaw,,nan,,,,0.7526676259840381,0.6074837512411042,120620.13125921084,,True,,15220,,170.84489466446482,,,0.1,2.815156688118864,,,,,0.047774056784854184,0.13882561958401446,,,8.997876761645744,,,,
r2800_c2400,2800,2400,3d,weibull,0.9547739710994304,0.2518561881209104,0.3822048871060832,0.3250105478425739,0.8503568604353438,0.9131094754902817,0.5848288649919586,147281.67384921544,,True,57.54039642514395,27938,0.7996992786830588,171.82598567099834,164.6648923862506,-140.41774276888455,0.1,2.29602545786979,0.06975889942754454,0.13101056771486125,0.11233510135171101,0.17158325137163155,0.06247422885862194,0.15247838953250528,4.753098406542046,0.41764833573374116,10.298767391671383,5.703156095106209,36.41743856261164,4.753098406542046,57.54039642514395
r2800_c2400,2800,2400,2d,weibull,,0.1184203645187506,,,,0.9600153475008651,0.5948391553489323,112616.40341142433,,True,,15220,,170.9535675820138,,,0.1,2.72015405245397,,,,,0.07468479367140808,0.13291018474599384,,,8.780392182255532,,,,
r2800_c2800,2800,2800,3d,powerlaw,0.834124071484799,nan,0.45758149804374015,0.22837773128954633,0.4990973897893829,0.6824008842975798,0.44221544861543116,87854.55458631416,,True,40.58034208381732,27938,0.086846239975503,149.1684822286861,170.33306817109153,150.13879551951675,0.1,1.7733092690510235,0.08618302150499925,0.10959075612660515,0.06832321678170913,0.09600132501263825,0.05281820642369755,0.11759666315872622,6.952868146861561,0.32346514887725575,8.39894380535815,5.681280680308836,301.8444152497978,6.952868146861561,40.58034208381732
r2800_c2800,2800,2800,2d,powerlaw,,nan,,,,0.6859010313555185,0.45263053549445775,55690.935381437244,,True,,15220,,148.87335382745505,,,0.1,1.9128676826816626,,,,,0.04882573632175752,0.11113615906425382,,,8.0162910870646,,,,
r2800_c2800,2800,2800,3d,weibull,0.8334569490686764,0.48569153255184894,0.4565247354861618,0.2241398836987996,0.4909698561242445,0.7871017140486938,0.43396831401160096,83069.02043992472,,True,40.47155270384141,27938,0.07273984944678746,149.5259464046985,170.3413710986889,150.7697500294662,0.1,1.7243359713808364,0.08303506125134938,0.10299849070469996,0.05908064327844502,0.09083472519362137,0.07900370195421315,0.10956860698329762,6.827589225704205,0.3242567860237193,8.02747684390449,5.514642315933525,230.17035011444875,6.827589225704205,40.47155270384141
r2800_c2800,2800,2800,2d,weibull,,0.21021928948647456,,,,0.813460210275579,0.4442713795222339,51434.05662673564,,True,,15220,,149.40019391459376,,,0.1,1.8383070939136426,,,,,0.09506225270828673,0.10470797844064086,,,7.492843445018787,,,,
r2800_c3200,2800,3200,3d,powerlaw,0.9541770036892574,nan,0.24357545472406228,0.11897315913248847,0.48844477891776417,0.535798703867324,0.337821277863022,138744.8603321917,,True,55.63070306870166,27938,0.6957996527749541,160.2917229249239,175.01932875708255,149.85410265729257,0.1,2.2284905435756097,0.06127513636459261,0.14865869290797487,0.07919222917660564,0.046786104020791364,0.03954462044246926,0.06428538283967657,4.318153883224036,0.5468841680505582,3.672952273758733,2.6985154423408386,5.1542409717907285,4.318153883224036,55.63070306870166
r2800_c3200,2800,3200,2d,powerlaw,,nan,,,,0.5680072137128591,0.3747712918446126,96949.72013275704,,True,,15220,,159.41024913519314,,,0.1,2.5238640271704433,,,,,0.030502397577140662,0.07427668758481042,,,3.9411786759175373,,,,
r2800_c3200,2800,3200,3d,weibull,0.9357669812381153,0.2619461050281612,0.2842329256470254,0.13301026471026461,0.4679621982832607,0.8241380685232208,0.33595905325674486,98873.31346166463,,True,54.58407855097278,27938,0.49859345701418256,160.12127471722926,175.69398430477986,149.81672410638464,0.1,1.8812299651037967,0.05314934137762597,0.11153580530861781,0.05619258464109945,0.03776284175562173,0.1342349388410377,0.055492444732636474,4.224741661252922,0.3731111535102054,3.624882509176599,2.6377910660146195,5.238223682531839,4.224741661252922,54.58407855097278
r2800_c3200,2800,3200,2d,weibull,,0.110116982716886,,,,0.8188214399833403,0.36522826278092907,72565.4941184876,,True,,15220,,159.5883995587327,,,0.1,2.183522906018979,,,,,0.13276250880890636,0.06315134100168637,,,3.770251926294888,,,,
r2800_c3600,2800,3600,3d,powerlaw,0.9916938232925658,nan,0.21677611801968263,0.19750881081573132,0.9111188659527435,0.5407921101510963,0.5474037032762251,72717.05661060347,,True,60.70141148778309,27938,1.4358082605294404,168.74997409109793,171.88154886297806,116.34896064345789,0.1,1.6133198943001137,0.013239355505555475,0.062218852908016445,0.05722414397569739,0.12658081828252143,0.03313343422187903,0.06717384849473469,2.28046404226905,0.34631413564947433,6.320219413327943,2.125713680545657,47.386896667741844,2.28046404226905,60.70141148778309
